Station_ID,DATE,LAT,LON,Soil_Moisture,Temp_Avg,Temp_Max,Temp_Min,Earth_Skin_Temp,Rel_Humidity,Root_Soil_Wetness,Precip_Corrected
11,2023-03-01,5.25,-5.75,0.67,26.89,29.98,24.35,27.01,84.01,0.61,2.83
11,2023-03-02,5.25,-5.75,0.67,26.74,29.53,24.5,26.87,87.88,0.62,10.81
11,2023-03-03,5.25,-5.75,0.67,26.92,30.07,24.89,27.11,87.11,0.63,8.85
11,2023-03-04,5.25,-5.75,0.67,26.65,29.63,24.49,26.93,87.97,0.64,7.57
11,2023-03-05,5.25,-5.75,0.67,26.87,30.14,24.86,27.12,84.19,0.64,4.31
11,2023-03-06,5.25,-5.75,0.68,26.49,28.96,24.6,26.68,88.69,0.64,8.81
11,2023-03-07,5.25,-5.75,0.68,26.41,28.5,24.88,26.43,87.51,0.65,5.96
11,2023-03-08,5.25,-5.75,0.68,27.04,30.68,24.19,27.26,85.16,0.64,1.17
11,2023-03-09,5.25,-5.75,0.68,27.3,30.47,25.05,27.51,85.78,0.63,6.2
11,2023-03-10,5.25,-5.75,0.68,26.91,29.83,24.69,27.1,87.2,0.64,6.65
11,2023-03-11,5.25,-5.75,0.68,26.87,29.94,24.52,27.2,86.31,0.64,6.49
11,2023-03-12,5.25,-5.75,0.68,26.57,29.16,24.88,26.61,83.58,0.64,1.33
11,2023-03-13,5.25,-5.75,0.68,26.8,30.64,23.74,27.15,81.54,0.63,0.17
11,2023-03-14,5.25,-5.75,0.68,26.98,30.54,24.14,27.38,83.26,0.62,1.03
11,2023-03-15,5.25,-5.75,0.67,26.76,29.69,24.56,27.16,85.81,0.62,2.86
11,2023-03-16,5.25,-5.75,0.67,27.16,30.36,24.51,27.46,83.43,0.61,1.21
11,2023-03-17,5.25,-5.75,0.67,26.42,28.18,25.11,26.54,89.06,0.62,9.0
11,2023-03-18,5.25,-5.75,0.67,26.2,28.52,24.72,26.37,88.63,0.63,6.74
11,2023-03-19,5.25,-5.75,0.67,25.69,27.93,24.04,26.04,87.27,0.64,3.88
11,2023-03-20,5.25,-5.75,0.67,26.31,29.49,24.1,26.74,86.38,0.63,4.31
