Station_ID,DATE,LAT,LON,Soil_Moisture,Temp_Avg,Temp_Max,Temp_Min,Earth_Skin_Temp,Rel_Humidity,Root_Soil_Wetness,Precip_Corrected
21,2023-03-01,5.75,-6.75,0.74,26.11,30.34,22.44,25.82,82.89,0.65,4.18
21,2023-03-02,5.75,-6.75,0.74,25.92,30.12,22.28,25.92,86.89,0.66,13.57
21,2023-03-03,5.75,-6.75,0.74,26.13,30.87,22.84,26.34,86.91,0.67,11.3
21,2023-03-04,5.75,-6.75,0.75,25.92,30.46,22.71,26.15,87.69,0.68,10.93
21,2023-03-05,5.75,-6.75,0.75,26.26,30.91,22.77,26.44,84.19,0.68,3.07
21,2023-03-06,5.75,-6.75,0.75,25.81,29.94,22.65,25.92,88.7,0.68,10.57
21,2023-03-07,5.75,-6.75,0.75,25.58,29.28,22.77,25.65,88.28,0.68,3.69
21,2023-03-08,5.75,-6.75,0.75,26.66,31.85,22.46,26.83,83.57,0.67,1.5
21,2023-03-09,5.75,-6.75,0.75,26.79,31.4,23.24,27.04,85.81,0.67,4.35
21,2023-03-10,5.75,-6.75,0.75,26.12,29.97,22.98,26.27,88.19,0.67,5.39
21,2023-03-11,5.75,-6.75,0.75,26.12,30.13,23.04,26.35,88.17,0.67,4.91
21,2023-03-12,5.75,-6.75,0.75,25.8,29.39,23.44,25.7,85.61,0.66,1.41
21,2023-03-13,5.75,-6.75,0.74,25.96,30.98,21.82,26.19,83.07,0.66,0.19
21,2023-03-14,5.75,-6.75,0.74,26.09,31.31,21.84,26.37,84.44,0.65,1.99
21,2023-03-15,5.75,-6.75,0.74,25.97,30.35,22.47,26.16,86.26,0.65,2.48
21,2023-03-16,5.75,-6.75,0.74,25.99,30.44,22.44,26.16,85.62,0.65,1.22
21,2023-03-17,5.75,-6.75,0.74,25.0,27.64,23.05,24.98,91.33,0.65,8.24
21,2023-03-18,5.75,-6.75,0.74,24.91,28.46,22.36,24.93,90.56,0.66,5.51
